word,video_url
bolle (kake) 1,bolle-kake-1.mp4
bolle (kake) 2,bolle-kake-2.mp4
bolle (skål),bolle-skaal.mp4
bolt 1,bolt-2.mp4
bolt 2,bolt-3.mp4
bom (på veien),bom-paa-veien.mp4
bombe 1,bombe-1.mp4
bombe 2,bombe-2.mp4
bomull,bomull.mp4
bonde 1,bonde.mp4
bonde 2,bonde-2.mp4
bondegård 1,bondegaard.mp4
bondegård 2,bondegaard-2.mp4
bone,bone.mp4
bongotromme,bongotromme.mp4
bor (verktøy) 1,bor-1.mp4
bor (verktøy) 2,bor-2.mp4
bord,bord.mp4
bord (planke) 1,bord-planke-2.mp4
bord (planke) 2,bord-planker.mp4
bordlampe,bordlampe.mp4
bordpynt,bordpynt.mp4
bordsag,bordsag-2.mp4
bordtennis,bordtennis.mp4
bore,bor-e.mp4
bore (bowling),bore-bowling.mp4
bore (i tann),bore.mp4
boremaskin,boremaskin.mp4
borspiss,borspiss.mp4
bort (ta vekk),bort-ta-vekk.mp4
borte,borte.mp4
borte (der borte),borte-der-borte.mp4
borte 2,borte-2.mp4
bortkast,bortkast.mp4
bortskjemt,bortskjemt.mp4
Bosnia,bosnia.mp4
bot (å betale),bot-aa-betale.mp4
bowling 1,bowling-1.mp4
bowlingbane,bowlingbane.mp4
bowlingbukse,bowlingbukse.mp4
bowlinghall,bowlinghall.mp4
bowlingkule,bowlingkule.mp4
bowlingskjorte,bowlingskjorte.mp4
bowlingsko,bowlingsko.mp4
bowlingveske,bowlingveske.mp4
bøk (planteslekt),boek.mp4
bølger 1,boelger-1.mp4
bølger 2,boelger-2.mp4
bønn,boenn.mp4
bønn (islam),boenn-islam.mp4
bønner,boenner.mp4
bør,boer.mp4
børs,boers.mp4
børste (dyr),boerste-dyr.mp4
børste (generelt),boerste-generelt.mp4
børste (klesbørste),boerste-klesboerste.mp4
børste (tannbørste),boerste-tannboerste.mp4
bøtte,boette.mp4
bøye/-lig,boeye-lig.mp4
bra,bra.mp4
Brahma (gud i hinduismen),brahma-hinduismen.mp4
bråk (støy),braak-stoey.mp4
brann,brann.mp4
brannbil,brannbil.mp4
brannmann,brannmann.mp4
brannsalve,brannsalve.mp4
brannskade,brannskade.mp4
brannskadeavdeling,brannskadeavdeling.mp4
brannstasjon 1,brannstasjon-1.mp4
brannstasjon 2,brannstasjon-2.mp4
brannvarsler,brannvarsler.mp4
Brasil,brasil.mp4
bred/-de,bred-de.mp4
brekke,brekke.mp4
brekkjern (kubein),brekkjern.mp4
brekkpunkt (bowling),brekkpunkt-bowling.mp4
brekninger (oppkast),brekninger-oppkast.mp4
brem: hattebrem,brem-hattebrem.mp4
bremseklosser 1,bremseklosser-1.mp4
bremseklosser 2,bremseklosser-2.mp4
bremsesko,bremsesko.mp4
brenne,brenne.mp4
brennevin,brennevin.mp4
brennkopper 1,brennkopper.mp4
brennkopper 2,brennkopper-2.mp4
brennvidde,brennvidde.mp4
brensel,brensel.mp4
brett 1,brett-1.mp4
brett 2,brett-2.mp4
brev,brev.mp4
brevforbud,brevforbud.mp4
briller 1,briller-1.mp4
briller 2,briller-2.mp4
briller 3,brille.mp4
bringebær 1,bringebaer-1.mp4
bringebær 2,bringebaer-2.mp4
britisk,britisk.mp4
Britt 1,Britt.mp4
Britt 2,britt-2.mp4
bro 1,bro-bru.mp4
brodere 1,brodere-1.mp4
brodere 2,brodere-2.mp4
brokkoli 1,brokkoli.mp4
brokkoli 2,brokolli-2.mp4
brokkoli 3,brokolli-3.mp4
bronco,bronco.mp4
bronkitt,bronkitt.mp4
bronse,bronse.mp4
bror,bror.mp4
brosje,brosje.mp4
brownies (kake),brownies.mp4
brød 1,broed-1.mp4
brød 2,broed-2.mp4
brød 3,broed-3.mp4
brød 4,broed-4.mp4
brødfjøl,broedfjoel.mp4
brødkniv 1,broedkniv.mp4
brødkniv 2,broedkniv-2.mp4
brødrister,broedrister.mp4
brødskive,broedskive.mp4
brødskive: spise brødskive,broedskive-spise-broedskive.mp4
brøk,broek.mp4
brøl (rop),broel-rop.mp4
brønn,broenn.mp4
brøyt 1 (håndball),broeyt-1-haandball.mp4
brøyt 2 (håndball),broeyt-2-haandball.mp4
brøyte (snø),broeyte-snoe.mp4
bru,bru.mp4
brud,brud.mp4
brudd,brudd.mp4
brudekjole,brudekjole.mp4
brudepar,brudepar.mp4
brudgom,brudgom.mp4
bruke,bruke.mp4
brukerstøtte,brukerstotte.mp4
brun,brun.mp4
brune,brune.mp4
brunost 1,brunost.mp4
brunost 2,brunost-2.mp4
brus,brus.mp4
brusk,brusk.mp4
Brussel,brussel.mp4
brutal 1,brutal.mp4
brutal 2,brutal-2.mp4
bry seg ikke om 1,bry-seg-ikke-om-1.mp4
bry seg ikke om 2,bry-seg-ikke-om-2.mp4
brygge (kai),brygge-kai.mp4
bryllup,bryllup.mp4
bryst,bryst.mp4
bryst (kvinnebryst) 1,bryst-kvinnebryst-2.mp4
bryst (kvinnebryst) 2,bryst-kvinnebryst-1.mp4
brystkreft,brystkreft.mp4
bryte,bryte.mp4
bryter (kampsport),bryter-kampsport.mp4
bryting,bryting.mp4
bud,bud.mp4
Budapest,budapest.mp4
Buddha,buddha.mp4
buddhisme 1,buddhisme.mp4
buddhisme 2,buddhisme-2.mp4
buddhist,buddhist.mp4
budsjett 1,budsjett-1.mp4
budsjett 2,budsjett-2.mp4
budsjett 3,budsjett-3.mp4
budskap 1,budskap.mp4
budskap 2,budskap-2.mp4
bue,bue.mp4
bue (pil og bue),bue-pil-og-bue.mp4
buffè,buffe.mp4
buk,buk.mp4
bukett (avskårne blomster),bukett.mp4
Bukkene Bruse,bukkenebruse.mp4
bukse 1,bukse-1.mp4
bukse 2,bukse-2.mp4
bukspyttkjertel,bukspyttkjertel-2.mp4
Bulgaria 1,bulgaria-1.mp4
Bulgaria 2,bulgaria-2.mp4
bulimi,bulimi.mp4
bulk,bulk.mp4
bulker (flertall),bulker.mp4
bunad,bunad.mp4
bunn,bunn.mp4
bunnsvill 1,bunnsvill-1.mp4
bunnsvill 2,bunnsvill-2.mp4
bur,bur.mp4
Burma,burma.mp4
bursdag,bursdag.mp4
bursdagskrone,bursdagskrone.mp4
busk,busk.mp4
buss 1,buss-1.mp4
buss 2,buss-2.mp4
busstopp,busstopp.mp4
butikk,butikk.mp4
butterdeig,butterdeig-1.mp4
by 1,by-1.mp4
by 2,by-2.mp4
Byåsen,byaasen.mp4
bygge,bygge.mp4
bygge opp,bygge-opp-2.mp4
bygge-opp (byggfag),bygge-opp.mp4
byggekloss,byggekloss.mp4
byggmester,byggmester.mp4
byggteknikk,byggteknikkk.mp4
byggverk,byggverk.mp4
byll,byll.mp4
byrå 1,byraa.mp4
byrå 2,byraa-2.mp4
byrå 3,byraa-3.mp4
byråkrati 1,byraakrati-1.mp4
byråkrati 2,byraakrati-2.mp4
byrde,byrde.mp4
byste (statue),byste-statue.mp4
bytte 1,bytte-1.mp4
bytte 2,bytte-2.mp4
bytte 3,bytte-3.mp4
bytte med hverandre,bytte-med-hverandre.mp4
C,C.mp4
C (tohåndsalfabet),C-2.mp4
C 2,c-3.mp4
caffe lattè,cafe-latte.mp4
camping,camping.mp4
campingplass,campingplass.mp4
campingtur,campingtur.mp4
campingvogn 1,campingvogn.mp4
campingvogn 2,campingvogn-2.mp4
Canada 1,canada-1.mp4
Canada 2,canada-2.mp4
Canada 3,Canada.mp4
Canon (foto/video),canon.mp4
cappuccino (kaffedrikk),cappucino.mp4
CD (compact disc),cd-compact-disc.mp4
CD-spiller,cd-spiller.mp4
celle (biologi) 1,celle-1.mp4
celle (biologi) 2,celle-2.mp4
celle (biologi) 3,celle-organisk.mp4
celle (fengsel),celle-fengsel.mp4
celleånding,celleaanding.mp4
cellegift,cellegift.mp4
cellekjerne,cellekjerne-1.mp4
celleoppbygning,celleoppbygning.mp4
cellevæske,cellevaeske.mp4
cellevegg,cellevegg.mp4
cellulose (kjemisk),cellulose-2.mp4
cellulose (organisk),cellulose-1.mp4
centiliter,centiliter.mp4
centimeter,centimeter.mp4
champagne,champagne.mp4
Charlotte,charlotte.mp4
chatte,chatte.mp4
Chile 1,chile-1.mp4
Chile 2,chile-2.mp4
chili,chili.mp4
Christer,christer.mp4
Chrome,chrome.mp4
ci,ci.mp4
cirka 1,cirka-1.mp4
cirka 2,cirka-2.mp4
cirka 3,cirka-3.mp4
Citröen,citroen.mp4
clear,clear.mp4
clutch,clutch-2.mp4
CO2 (karbondioksid),co2-karbondioksid.mp4
cochlea implantat 1,cochlea-implantat-1.mp4
cochlea implantat 2,cochlea-implantat-2.mp4
cocktail,coctail.mp4
CODA (children of deaf adults),coda.mp4
collage,collage.mp4
Colombia,colombia.mp4
Colombo,colombo.mp4
corner,corner.mp4
cortado (kaffedrikk),cortado.mp4
Costa Rica,costa-rica.mp4
coupé,coupe.mp4
couscous,couscous.mp4
cowboy,cowboy.mp4
CP (cerebral parase),cerebral-parase.mp4
creme fraiche,cremefraishe.mp4
croissant,croasant.mp4
cruiseskip,cruiseskip.mp4
CT (røntgen/radiologi),ct-rontgen.mp4
Cuba 1,cuba-1.mp4
Cuba 2,cuba-2.mp4
Cuba 3,cuba-3.mp4
cup,cup.mp4
cupcake,cupcake.mp4
cupkamp,cupkamp.mp4
cupmester,cupmester.mp4
CV (Currivulum Vitae),CV.mp4
cytosol 1,cytosol-1.mp4
cytosol 2,cytosol-2.mp4
D,D.mp4
D (tohåndsalfabet),D-2.mp4
da (fortid),da-fortid.mp4
da (fremtid),da-fremtid.mp4
daddel,dadler.mp4
dag,dag.mp4
Dag (navn),dag-navn.mp4
Dagbladet,dagbladet.mp4
dagkirurgi,dagkirurgi.mp4
daglig,daglig.mp4
daglig leder,daglig-leder.mp4
Dagsrevyen 1,Dagsrevyen-1.mp4
Dagsrevyen 2,Dagsrevyen-2.mp4
dal,dal.mp4
dale,dale.mp4
dam (tjern) 1,dam-tjern.mp4
dam (tjern) 2,dam-tjern-2.mp4
dame,dame.mp4
damesko,damesko.mp4
damp (båt/lokomotiv),damp-baat-lokomotiv.mp4
damp (fra koking),damp-fra-koking.mp4
dampovn (kjøkken),dampovn-2.mp4
Daniel,daniel.mp4
Danmark,danmark.mp4
dans 1,dans-1.mp4
dans 2,dans-2.mp4
danse,danse.mp4
dansk,dansk.mp4
dåp (voksendåp),daap-voksendaap.mp4
dåp 1,daap.mp4
dåp 2,daap-3.mp4
dåpsattest,daapsattest.mp4
dårlig,daarlig.mp4
dårlig (følelse),daarlig-folelse.mp4
dart,dart.mp4
data,data.mp4
datamaskin,datamaskin.mp4
dataspill1,dataspill1.mp4
dataspill2,dataspill2.mp4
dataspill3,dataspill3.mp4
dato,dato.mp4
datter,datter.mp4
de,de.mp4
de to 1,de-to-1.mp4
de to 2,de-to-2.mp4
deaflympics,deaflympics.mp4
debatt,debatt.mp4
defekt,defekt.mp4
defensiv 1,defensiv-1.mp4
defensiv 2,defensiv-2.mp4
definere,definere.mp4
definisjon,definisjon.mp4
deg 1,deg-1.mp4
deg 2,deg-2.mp4
dehydrering,dehydrering.mp4
deig,deig.mp4
deilig,deilig.mp4
dekk (flertall),dekk-flertall.mp4
dekke (dekke bordet) 1,dekke-dekke-bordet.mp4
dekke (dekke bordet) 2,dekke-2-dekke-bordet.mp4
dekke (dekke utgifter),dekke-dekke-utgifter.mp4
dekning,dekning.mp4
del,del.mp4
deler (f.eks. ¾),deler-feks.mp4
deler (flertall),deler.mp4
delfiakake,delfiakake.mp4
delfin,delfin.mp4
delikat/delikatesse,delikat-delikatesse.mp4
delt på (matematikk),delt-paa-matematikk.mp4
delta,delta.mp4
deltakelse,deltakelse.mp4
deltaker,deltaker.mp4
deltid,deltid.mp4
dem (flertall),dem-flertall.mp4
demning,demning.mp4
demokrati/-sk 1,demokrati-sk-1.mp4
demokrati/-sk 2,demokrati-sk-2.mp4
demonstrasjon (av ting),demonstrasjon-av-ting.mp4
demonstrere/demonstrasjon (politisk) 1,demonstrere-demonstrasjon-politisk-1.mp4
demonstrere/demonstrasjon (politisk) 2,demonstrere-demonstrasjon-politisk-2.mp4
demontere,demontere.mp4
dempe,dempe.mp4
dempe (ball),dempe-ball.mp4
den,den.mp4
dendritt (nervecelle),dendritt-nervecelle.mp4
departement,departement.mp4
deponere,deponere.mp4
deportere,deportere.mp4
depositum,depositum.mp4
depot,depot.mp4
depresjon,depresjon.mp4
depressiv episode,depressiv-episode.mp4
deprimert 1,deprimert-1.mp4
deprimert 2,deprimert-2.mp4
der (retningsorientert),der-retningsorientert.mp4
der er (noe befinner seg der),der-er-noe-befinner-seg-der.mp4
dere,dere.mp4
deres,deres.mp4
deretter,deretter.mp4
derfor,derfor.mp4
dersom,dersom.mp4
desember 1,desember-1.mp4
desember 2,desember-2.mp4
design 1,design-1.mp4
design 2,design-2.mp4
designer 1,designer-1.mp4
designer 2,designer-2.mp4
desiliter,desiliter.mp4
desimal,desimal.mp4
desimeter,desimeter.mp4
desk 1,desk-1.mp4
desk 2,desk-2.mp4
deskriptiv,deskriptiv.mp4
dessert,dessert.mp4
dessertskål,dessertskaal.mp4
dessverre,dessverre.mp4
det,det.mp4
det er (forbinder),det-er-2-forbinder.mp4
detalj 1,detalj-1.mp4
detalj 2,detalj-2.mp4
detaljert 1,detalje-detaljert-1.mp4
detaljert 2,detalje-detaljert-2.mp4
dette,dette.mp4
diabetes 1,diabetes-1.mp4
diabetes 2,diabetes-2.mp4
diadem,diadem.mp4
diagnose 1,diagnose-1.mp4
diagnose 2,diagnose-2.mp4
diagnose 3,diagnose.mp4
diagonal,diagonal.mp4
diakon/-isse,diakon-isse.mp4
dialog,dialog.mp4
diamant,diamant.mp4
diameter,diameter.mp4
diare 1,diare.mp4
diare 2,diare-3.mp4
didaktikk,didaktikk.mp4
die (patte),die-patte.mp4
diesel,diesel.mp4
diett,diett.mp4
diffusjonsåpen,diffusjonsaapen.mp4
difteri 1,difteri-1.mp4
difteri 2,difteri-2.mp4
digert (svært),digert-svaert.mp4
digital 1,digital-1.mp4
digital 2,digital-2.mp4
digital 3,digital-3.mp4
digital 4,digital-4.mp4
dikt,dikt.mp4
diktatur,diktatur.mp4
dikte,dikte.mp4
dilemma,dilemma.mp4
din 1,din-1.mp4
din 2,din-2.mp4
dinosaur,dinosaur.mp4
diplom,diplom.mp4
direkte frispark,direkte-frispark.mp4
direktør,direktoer.mp4
dirigent (i orkester),dirigent-i-orkester.mp4
dirre,dirre.mp4
disakkarider,disakkarider.mp4
disiplin 1,disiplin-1.mp4
disiplin 2,disiplin-2.mp4
disiplin 3,disiplin.mp4
disippel,disippel.mp4
disk,disk.mp4
diskett,diskett.mp4
diskos,diskos.mp4
diskotek,diskotek.mp4
diskriminere/-ing 1,diskriminere-ing-1.mp4
diskriminere/-ing 2,diskriminere-ing-2.mp4
diskutere/diskusjon,diskutere-diskusjon.mp4
dispensere/dispensasjon,dispensere-dispensasjon.mp4
disposisjon,disposisjon.mp4
disposisjon (psykisk lidelse),disposisjon-psykisk-lidelse.mp4
disse,disse.mp4
disse (huske),disse-huske.mp4
disse (vippe-),disse-vippe-.mp4
dissosial personlighetsforstyrrelse,dissosial-personlighetsforstyrrelse.mp4
distanse,distanse.mp4
distanse 2,distanse-2.mp4
distribuere/distribusjon,distribuere-distribusjon.mp4
dit,dit.mp4
ditt,ditt.mp4
divan,divan.mp4
diverse 1,diverse.mp4
diverse 2,diverse-2.mp4
dividere/divisjon,dividere-divisjon.mp4
divisjon (idrett o.l.),divisjon-idrett-ol.mp4
djevel 1,djevel.mp4
djevel 2,djevel-2.mp4
DNA,dna.mp4
DNA 2,dna-2.mp4
do,do.mp4
dobbel/-t,dobbel-t.mp4
dobbeltkubet,dobbelkubet.mp4
Dodoma 1,dodoma-1.mp4
Dodoma 2,dodoma-2.mp4
doktor,doktor.mp4
doktoravhandling,doktoravhandling.mp4
dokument,dokument.mp4
dokumentar 1,dokumentar-1.mp4
dokumentar 2,dokumentar-2.mp4
dokumentar 3,dokumentar-3.mp4
dollar 1,dollar.mp4
dollar 2,dollar-2.mp4
dom 1,dom-1.mp4
dom 2,dom-2.mp4
dominant /dominerende 3,dominant-3.mp4
dominant /dominerende 1,dominant-1.mp4
dominant /dominerende 2,dominant-2.mp4
domkirke,domkirke.mp4
dommer (i retten),dommer-3.mp4
dommer 1,dommer.mp4
dommer 2,dommer-2.mp4
dommerfullmektig (yrkestittel),dommerfullmektig-yrkestittel.mp4
domsspørsmål,domsspoersmaal.mp4
domstol,domstol.mp4
Donald Duck 1,Donald.mp4
Donald Duck 2,donald-duck.mp4
doping,doping.mp4
dor (verktøy),dor-verktoy.mp4
double 1,double-1.mp4
double 2,double-2.mp4
doven,doven.mp4
Downs syndrom,down-syndrom.mp4
dø,doe.mp4
død 1,doed.mp4
død 2,doed-2.mp4
død 3,doed-4.mp4
dødlinje,doedlinje.mp4
dødsfall,doedsfall.mp4
døgn,doegn.mp4
dømme (sport),doemme-dommer-sport.mp4
dømme 1,doemme-1.mp4
dømme 2,doemme-2.mp4
døpe,doepe.mp4
døpe (voksendåp),doepe-voksendaap.mp4
døpefat,doepefat.mp4
dør,doer.mp4
dør åpner seg,doer-aapner-seg.mp4
dørblad 1,dorblad.mp4
dørblad 2,dorblad-2.mp4
dørblad 3,dorblad-3.mp4
dørhåndtak 1,dorhaandtak.mp4
dørhåndtak 2,dorhaandtak-2.mp4
dørlist 1,doerlist-1.mp4
dørlist 2,doerlist-2.mp4
døv 1,doev-1.mp4
døv 2,doev-2.mp4
døvblind 1,doevblind-1.mp4
døvblind 2,doevblind-2.mp4
døvblitt,doevblitt.mp4
døveforening,doeveforening.mp4
døvekirke,doevekirke.mp4
døvemesterskap,doevemesterskap.mp4
døveskole,doeveskole.mp4
døveteater,doeveteater.mp4
døvhet,doevhet.mp4
dpi (punkter per tomme),dpi.mp4
dra,dra.mp4
dra (i tau o.l.),dra-i-tau-ol.mp4
dra (reise) 2,dra-reise-2.mp4
dra 1(forflytte seg),dra-1-forflytte-seg.mp4
drage (leketøy),drage-leketoy.mp4
drakt,drakt.mp4
dram,dram.mp4
drama (film),drama-film.mp4
drama (i teater),drama-i-teater.mp4
dramatisk,dramatisk.mp4
dramaturgi 1,dramaturgi-1.mp4
dramaturgi 2,dramaturgi-2.mp4
drap 1,drap-1.mp4
drap 2,drap-2.mp4
dråpe,draape.mp4
dreie (forme),dreie.mp4
dreiebenk 1,dreiebenk.mp4
dreiebenk 2,dreiebenk-2.mp4
drepe 1,drepe-1.mp4
drepe 2,drepe-2.mp4
dress 1,dress.mp4
dress 2,dress-2.mp4
drift (av noe) 1,drift-av-noe-1.mp4
drift (av noe) 2,drift-av-noe-2.mp4
drikke,drikke.mp4
drikke (av drikkekar med hank),drikke-av-drikkekar-med-hank.mp4
drikke kaffe,drikke-kaffe.mp4
drikke opp 1,drikke-opp.mp4
drikke opp 2,drikkeopp.mp4
drill (verktøy),drill.mp4
drive,drive.mp4
drivhus,drivhus.mp4
drivstoff,drivstoff.mp4
dromedar,dromedar.mp4
drone 1,drone.mp4
drone 2,drone-2.mp4
dronekamera 1,dronekamera-1.mp4
dronekamera 2,dronekamera-2.mp4
dronning,dronning.mp4
drop,drop.mp4
Dropbox,dropbox-2.mp4
drops 1,drops-1.mp4
drops 2,drops-2.mp4
drops 3,drops-3.mp4
drosje 1,drosje-1.mp4
drosje 2,drosje-2.mp4
drøfte,droefte.mp4
drøm,droem.mp4
drømme,droemme.mp4
druer 1,druer.mp4
druer 2,druer-2.mp4
druer 3,druer-3.mp4
drukne 1,drukne-1.mp4
drukne 2,drukne-2.mp4
drypp (TIA),drypp-tia.mp4
dryppe,dryppe.mp4
du,du.mp4
Dublin 1,dublin-1.mp4
Dublin 2,dublin-2.mp4
due,due.mp4
dugnad,dugnad.mp4
duk,duk.mp4
dukke 1,dukke-1.mp4
dukke 2,dukke-2.mp4
dukkekrok,dukkekrok.mp4
dum/dumt 1,dum-dumt-1.mp4
dum/dumt 2,dum-dumt-2.mp4
dum/dumt 3,dum-teit.mp4
dunjakke,alpha.mp4
dunk-dunk (hjerteslag),dunk-dunk-hjerteslag.mp4
dusje,dusje.mp4
DVD (Digital Versatile Disk),DVD.mp4
dverg,dverg.mp4
dvergplanet,dvergplanet.mp4
dybde,dybde.mp4
dykke,dykke.mp4
dykker,dykker.mp4
dyktig,dyktig.mp4
dynamo,dynamo.mp4
dynamoreim,dynamoreim.mp4
dyne,dyne.mp4
dynejakke,dynejakke.mp4
dyp/dypt (sjø o.l.),dyp-dypt-sjoe-ol.mp4
dypfrossen,dypfrossen.mp4
dyr 1,dyr.mp4
dyr 2,dyr-2.mp4
dyr 3,dyr-3.mp4
dyrecelle,dyrecelle.mp4
dyregjødsel,dyregjodsel.mp4
dyrehage 1,dyrehage.mp4
dyrehage 2,dyrehage-1.mp4
dyrespor,dyrespor.mp4
dyrke,dyrke.mp4
dyrlege,dyrlege.mp4
dyrt 1,dyrt-1.mp4
dyrt 2,dyrt-2.mp4
dyrt 3,dyrt-3.mp4
dyse,dyse.mp4
E,E.mp4
E (tohåndsalfabetet),E-2.mp4
E. coli,e-coli.mp4
ebola,ebola.mp4
edderkopp,edderkopp.mp4
eddik,eddik.mp4
edelgass 1,edelgass-1.mp4
edelgass 2,edelgass-2.mp4
edru,edru.mp4
Edvard,edvart.mp4
EEG (elektroencefalografi),eeg.mp4
effektiv,effektiv.mp4
egen/eget (andres),egen-eget-andres.mp4
egen/eget (min/vår),egen-eget-min-vaar.mp4
egenskap,egenskap.mp4
egentlig,egentlig.mp4
egg,egg.mp4
eggcelle,eggcelle.mp4
eggeglass,eggeglass.mp4
eggeplomme,eggeplomme.mp4
eggerøre 1,eggeroere.mp4
eggerøre 2,eggerore-2.mp4
eggløsning,eggloesning.mp4
Egil 1,egil.mp4
Egil 2,egil-2.mp4
egoisme,egoisme.mp4
egoistisk,egoistisk.mp4
Egypt 1,egypt-1.mp4
Egypt 2,egypt-2-.mp4
Egypt 3,egypt-3.mp4
Egypt 4,egypt-4.mp4
eie,eie.mp4
eie 3,eie-2.mp4
eiendom,eiendom.mp4
eik (planteslekt),eik.mp4
Einar,einar.mp4
Eirik,eirik.mp4
EKG (elektrokardiografi),ekg.mp4
ekkel/-t,ekkel-t.mp4
ekorn 1,ekorn.mp4
ekorn 2,ekorn-2.mp4
eksamen 1,eksamen.mp4
eksamen 2,eksamen-2.mp4
eksem 1,eksem.mp4
eksem 2,eksem-2.mp4
eksem 3,eksem-5.mp4
eksempel,eksempel.mp4
eksil,eksil.mp4
ekskludere,ekskludere.mp4
eksklusjon,eksklusjon.mp4
eksotisk,eksotisk.mp4
ekspansjon,ekspansjon.mp4
ekspedere (i butikk),ekspedere-i-butikk.mp4
ekspeditør,ekspeditoer.mp4
eksperimentere,eksperimentere.mp4
ekspert/-ise,ekspert-ise.mp4
eksplodere,eksplodere.mp4
eksplosjon 1,eksplosjon-1.mp4
eksplosjon 2,eksplosjon-2.mp4
eksponering,eksponering.mp4
eksport/-ere,eksport-ere.mp4
ekspress 1,ekspress-1.mp4
ekspress 2,ekspress-2.mp4
ekstra,ekstra.mp4
ekstraomgang,ekstraomgang.mp4
ekstrem,ekstrem.mp4
ekte,ekte.mp4
ektefelle,ektefelle.mp4
ekteskap,ekteskap.mp4
ekvator 1,ekvator.mp4
ekvator 2,ekvator-2.mp4
el bil,el-bil.mp4
elastisk,elastisk.mp4
eldre,eldre.mp4
eldst,eldst.mp4
elefant,elefant.mp4
elegant 1,elegant-1.mp4
elegant 2,elegant-2.mp4
elektrisk,elektrisk.mp4
elektrode,elektrode.mp4
elektron 1,elektron-1.mp4
elektron 2,elektron-2.mp4
elektronisk,elektronisk.mp4
element,element.mp4
elementærpartikkel,elementaerpartikkel.mp4
elev,elev.mp4
elevskap,elevskap.mp4
elfenben,elfenben.mp4
elg,elg.mp4
elg ligger,elg-ligger.mp4
elg reiser seg,elg-reiser-seg.mp4
elg slikker seg om munnen,elg-slikker-seg-om-munnen.mp4
elgitar,elgitar.mp4
Elisabeth,elisabeth.mp4
Ellen,ellen-navn.mp4
eller 1,eller-1.mp4
eller 2,eller-2.mp4
eller 3,eller-3.mp4
eller 4,eller-4.mp4
eller/-s (i motsatt fall),eller-s-i-motsatt-fall.mp4
elleve,alpha.mp4
Else,else.mp4
elske (sex),elske-sex.mp4
elske 1,elske-1.mp4
elske 2,elske-2.mp4
elsker/-inne,elsker-inne.mp4
elte,elte.mp4
elv,elv.mp4
emballasje,emballasje.mp4
Emil (i Lønneberget),emil-loenneberget.mp4
Emiratene 1,emiratene-1.mp4
Emiratene 2,emiratene-2.mp4
emne,emne.mp4
emosjonelt ustabil personlighetsforstyrrelse,emosjonelt-ustabil-personlighetsforstyrrelse.mp4
empati,empati.mp4
en tredel,en-tredel.mp4
en-touch,en-touch.mp4
en/ett,en-ett.mp4
ende (slutte),ende-slutte.mp4
endelig,endelig.mp4
endetarm,endetarm-2.mp4
endre/-ing 1,endre-ing.mp4
endre/-ing 2,endre-ing-2.mp4
enebolig,enebolig.mp4
enerett,enerett.mp4
energi,energi.mp4
enestående,enestaaende.mp4
eneste,eneste.mp4
eng,eng.mp4
engang (før),engang-foer.mp4
engel 1,engel.mp4
engel 2,engel-2.mp4
engelsk,engelsk.mp4
England 1,england-1.mp4
England 2,england-2.mp4
England 3,england-3.mp4
engstelig,engstelig.mp4
enhet 1,enhet-1.mp4
enhet 2,enhet-2.mp4
enhver,enhver.mp4
enig,enig.mp4
enke,enke.mp4
enkelkubet,enkeltkubet.mp4
enkelt (lett),enkelt-lett.mp4
enkeltdistanser (skøyting),enkeltdistanser-skoeyting.mp4
enkelte (noen),enkelte-noen.mp4
enn,enn.mp4
ennå (fremdeles),ennaa-fremdeles.mp4
enorm,enorm.mp4
enslig,enslig.mp4
ensom,ensom.mp4
enstemmig,enstemmig.mp4
enten-eller,enten-eller.mp4
enumettet (fettsyre),enumettet-fettsyre.mp4
enzym,enzym.mp4
enzym 2,enzym-2.mp4
epidemi,epidemi.mp4
epilepsi 1,epilepsi-2.mp4
epilepsi 2,epilepsi.mp4
epilepsi 3,epilepsi-3.mp4
episode (del av serie),episode-1.mp4
episode (hendelse),episode-2.mp4
eple 1,eple-1.mp4
eple 2,eple-2.mp4
eple 3,eple-3.mp4
eple: spise et eple,eple-spise-et-eple.mp4
eplejuice,eplejuice.mp4
eplekake,eplekake.mp4
epletre,epletre.mp4
er 1,er-1.mp4
er 2,er-2.mp4
er der,er-der.mp4
er ikke der (noe befinner seg ikke der),er-ikke-der-noe-befinner-seg-ikke-der.mp4
er lik,er-lik.mp4
ereksjon,ereksjon.mp4
erfaring 1,erfaring.mp4
erfaring 2,erfaring-2.mp4
ergerlig,ergerlig.mp4
Erik,erik.mp4
Eritrea 1,eritrea-1.mp4
Eritrea 2,eritrea-2.mp4
erklære,erklaere.mp4
erobre,erobre.mp4
erotisk/erotikk 1,erotisk-erotikk-1.mp4
erotisk/erotikk 2,erotisk-erotikk-2.mp4
erstatning (i penger),erstatning-i-penger.mp4
erte (andre),erte-andre.mp4
erter,erter.mp4
erterstuing 1,erterstuing-3.mp4
erterstuing 2,erterstuing-2.mp4
esel,esel.mp4
eske,eske.mp4
eskimo,eskimo.mp4
Espen,espen.mp4
espresso,espresso.mp4
ess (ener i kortspill),ess-kortspill.mp4
essens 1,essens.mp4
essens 2,essens-2.mp4
Ester (bok i bibelen),Ester-bok-bibel.mp4
estetisk,estetisk-2.mp4
Estland,estland.mp4
et,et.mp4
etablere,etablere.mp4
etappe,etappe.mp4
etasje,etasje.mp4
etasje (1. etasje),1etasje.mp4
etasje (2. etasje),2etasje.mp4
etasje (3. etasje) 1,3etasje-1.mp4
etasje (3. etasje) 2,3etasje-2.mp4
etikk,etikk.mp4
